Entity,Code,Year,Hydropower (terawatt-hours),Solar (terawatt-hours),Wind (terawatt-hours),Other renewables (terawatt-hours)
Hong Kong,HKG,1981,0,0,0,0
Hong Kong,HKG,1982,0,0,0,0
Hong Kong,HKG,1983,0,0,0,0
Hong Kong,HKG,1984,0,0,0,0
Hong Kong,HKG,1985,0,0,0,0
Hong Kong,HKG,1986,0,0,0,0
Hong Kong,HKG,1987,0,0,0,0
Hong Kong,HKG,1988,0,0,0,0
Hong Kong,HKG,1989,0,0,0,0
Hong Kong,HKG,1990,0,0,0,0
Hong Kong,HKG,1991,0,0,0,0
Hong Kong,HKG,1992,0,0,0,0
Hong Kong,HKG,1993,0,0,0,0
Hong Kong,HKG,1994,0,0,0,0
Hong Kong,HKG,1995,0,0,0,0
Hong Kong,HKG,1996,0,0,0,0
Hong Kong,HKG,1997,0,0,0,0
Hong Kong,HKG,1998,0,0,0,0
Hong Kong,HKG,1999,0,0,0,0
Hong Kong,HKG,2000,0,0,0,0
Hong Kong,HKG,2001,0,0,0,0
Hong Kong,HKG,2002,0,0,0,0
Hong Kong,HKG,2003,0,0,0,0
Hong Kong,HKG,2004,0,0,0,0
Hong Kong,HKG,2005,0,0,0,0
Hong Kong,HKG,2006,0,0,0.000694,0
Hong Kong,HKG,2007,0,0,0.000865,0
Hong Kong,HKG,2008,0,0,0.000807,0
Hong Kong,HKG,2009,0,0,0.001099,0
Hong Kong,HKG,2010,0,0.00035,0.001041,0.092
Hong Kong,HKG,2011,0,0.000691,0.000868,0.078
Hong Kong,HKG,2012,0,0.000854,0.001053,0.089
Hong Kong,HKG,2013,0,0.001112,0.000836,0.092
Hong Kong,HKG,2014,0,0.001102,0.0009,0.103
Hong Kong,HKG,2015,0,0.00103,0.000811,0.101
Hong Kong,HKG,2016,0,0.000979,0.000492,0.101
Hong Kong,HKG,2017,0,0.001059,0.000825,0.100724044
Hong Kong,HKG,2018,0,0.000961,0.000825,0.100724044
Hungary,HUN,1965,0.0707104,0,0,0
Hungary,HUN,1966,0.1060656,0,0,0
Hungary,HUN,1967,0.0795492,0,0,0
Hungary,HUN,1968,0.0928074,0,0,0
Hungary,HUN,1969,0.0928074,0,0,0
Hungary,HUN,1970,0.0928074,0,0,0
Hungary,HUN,1971,0.0928074,0,0,0
Hungary,HUN,1972,0.1060656,0,0,0
Hungary,HUN,1973,0.0928074,0,0,0
Hungary,HUN,1974,0.0795492,0,0,0
Hungary,HUN,1975,0.1635178,0,0,0
Hungary,HUN,1976,0.1635178,0,0,0
Hungary,HUN,1977,0.1502596,0,0,0
Hungary,HUN,1978,0.1414208,0,0,0
Hungary,HUN,1979,0.1414208,0,0,0
Hungary,HUN,1980,0.1149044,0,0,0
Hungary,HUN,1981,0.1635178,0,0,0
Hungary,HUN,1982,0.1635178,0,0,0
Hungary,HUN,1983,0.1502596,0,0,0
Hungary,HUN,1984,0.1856148,0,0,0
Hungary,HUN,1985,0.1502596,0,0,0
Hungary,HUN,1986,0.1502596,0,0,0
Hungary,HUN,1987,0.1723566,0,0,0
Hungary,HUN,1988,0.1723566,0,0,0
Hungary,HUN,1989,0.1635178,0,0,0
Hungary,HUN,1990,0.178,0,0,0.017
Hungary,HUN,1991,0.194,0,0,0.024
Hungary,HUN,1992,0.158,0,0,0.046
Hungary,HUN,1993,0.166,0,0,0.039
Hungary,HUN,1994,0.161,0,0,0.045
Hungary,HUN,1995,0.163,0,0,0.056
Hungary,HUN,1996,0.207,0,0,0.05
Hungary,HUN,1997,0.216,0,0,0.053
Hungary,HUN,1998,0.155,0,0,0.06
Hungary,HUN,1999,0.181,0,0,0.065
Hungary,HUN,2000,0.178,0,0,0.065
Hungary,HUN,2001,0.186,0,0.001,0.07
Hungary,HUN,2002,0.194,0,0.001,0.042
Hungary,HUN,2003,0.171,0,0.004,0.161
Hungary,HUN,2004,0.205,0,0.006,0.725
Hungary,HUN,2005,0.202,0,0.01,1.658
Hungary,HUN,2006,0.186,0,0.043,1.264
Hungary,HUN,2007,0.21,0,0.11,1.563
Hungary,HUN,2008,0.213,0.001,0.205,1.938
Hungary,HUN,2009,0.228,0.001,0.331,2.335
Hungary,HUN,2010,0.188,0.001,0.527,2.297
Hungary,HUN,2011,0.222,0.001,0.626,1.859
Hungary,HUN,2012,0.213,0.008,0.771181,1.655
Hungary,HUN,2013,0.213,0.025,0.717905,1.832
Hungary,HUN,2014,0.301,0.067,0.65654,2.126
Hungary,HUN,2015,0.234,0.141,0.693,2.161
Hungary,HUN,2016,0.259,0.244,0.684,2.071
Hungary,HUN,2017,0.22,0.349,0.758,2.14
Hungary,HUN,2018,0.221,0.588876056,0.608,2.371182482
Iceland,ISL,1965,0.6407,0,0,0
Iceland,ISL,1966,0.6239,0,0,0
Iceland,ISL,1967,0.6645,0,0,0
Iceland,ISL,1968,0.6869,0,0,0
Iceland,ISL,1969,0.8601,0,0,0.001904
Iceland,ISL,1970,1.4129,0,0,0.012091
Iceland,ISL,1971,1.5396,0,0,0.012033
Iceland,ISL,1972,1.7026,0,0,0.021664
Iceland,ISL,1973,2.181,0,0,0.0242
Iceland,ISL,1974,2.2582,0,0,0.005751
Iceland,ISL,1975,2.2056,0,0,0.018347
Iceland,ISL,1976,2.3495,0,0,0.019012
Iceland,ISL,1977,2.5197,0,0,0.016126
Iceland,ISL,1978,2.605,0,0,0.018285
Iceland,ISL,1979,2.8191,0,0,0.04563
Iceland,ISL,1980,3.0532,0,0,0.044672
Iceland,ISL,1981,3.0845,0,0,0.123133
Iceland,ISL,1982,3.4071,0,0,0.158968
Iceland,ISL,1983,3.5879,0,0,0.171714
Iceland,ISL,1984,3.7379,0,0,0.173233
Iceland,ISL,1985,3.6629,0,0,0.171233
Iceland,ISL,1986,3.8418,0,0,0.212339
Iceland,ISL,1987,3.914,0,0,0.234136
Iceland,ISL,1988,4.164,0,0,0.245608
Iceland,ISL,1989,4.2132,0,0,0.257508
Iceland,ISL,1990,4.1537,0,0,0.28291
Iceland,ISL,1991,4.1537,0,0,0.267025
Iceland,ISL,1992,4.304298,0,0,0.229769
Iceland,ISL,1993,4.460998,0,0,0.254272
Iceland,ISL,1994,4.509295,0,0,0.258365
Iceland,ISL,1995,4.677187,0,0,0.288177
Iceland,ISL,1996,4.762314,0,0,0.343134288
Iceland,ISL,1997,5.201305,0,0,0.37307241
Iceland,ISL,1998,5.615576,0,0,0.652658067
Iceland,ISL,1999,6.041841,0,0,1.135673
Iceland,ISL,2000,6.350488,0,0,1.322663
Iceland,ISL,2001,6.572595,0,0,1.450863
Iceland,ISL,2002,6.970682,0,0,1.430420015
Iceland,ISL,2003,7.08232734,0,0,1.404678276
Iceland,ISL,2004,7.131893196,0,0,1.482382775
Iceland,ISL,2005,7.015286054,0,0,1.659029823
Iceland,ISL,2006,7.288997082,0,0,2.632598023
Iceland,ISL,2007,8.39373524,0,0,3.580652681
Iceland,ISL,2008,12.42743335,0,0,4.037937017
Iceland,ISL,2009,12.27934265,0,0,4.55308681
Iceland,ISL,2010,12.59208193,0,0,4.465322569
Iceland,ISL,2011,12.50683882,0,0.000007936,4.70146301
Iceland,ISL,2012,12.33652983,0,0,5.20950492
Iceland,ISL,2013,12.86284349,0,0.005484748,5.244991925
Iceland,ISL,2014,12.87301494,0,0.008385545,5.238364799
Iceland,ISL,2015,13.7807698,0,0.010894204,5.00298221
Iceland,ISL,2016,13.4695961,0,0.009209778,5.067279583
Iceland,ISL,2017,14.05872224,0,0.008126884,5.169598667
Iceland,ISL,2018,13.81099543,0,0.004365699,6.009414916
India,IND,1965,19.1669378,0,0,0
India,IND,1966,20.0154626,0,0,0
India,IND,1967,22.3975192,0,0,0
India,IND,1968,25.8490706,0,0,0
India,IND,1969,28.6995836,0,0,0
India,IND,1970,30.4364078,0,0,0
India,IND,1971,33.3841476,0,0,0
India,IND,1972,32.4030408,0,0,0
India,IND,1973,34.5066752,0,0,0
India,IND,1974,33.2029522,0,0,0
India,IND,1975,39.6685344,0,0,0
India,IND,1976,41.498166,0,0,0
India,IND,1977,45.276753,0,0,0
India,IND,1978,56.1749934,0,0,0
India,IND,1979,54.1685858,0,0,0
India,IND,1980,55.441373,0,0,0
India,IND,1981,59.0829586,0,0,0
India,IND,1982,49.8596708,0,0,0
India,IND,1983,48.0432974,0,0,0
India,IND,1984,53.6824518,0,0,0
India,IND,1985,51.8130456,0,0,0
India,IND,1986,52.568763,0,0,0
India,IND,1987,48.9625326,0,0,0
India,IND,1988,54.6149452,0,0,0
India,IND,1989,63.3697766,0,0,0
India,IND,1990,66.3970656,0,0.03030303,0.037586336
India,IND,1991,73.9188844,0,0.11291,0.095071321
India,IND,1992,70.0607482,0,0.08847,0.119391892
India,IND,1993,70.732497,0,0.09477,0.25204955
India,IND,1994,80.21211,0,0.19128,0.380285285
India,IND,1995,75.9208726,0.001010101,0.49647,0.563795045
India,IND,1996,69.0575444,0.006060606,0.87838,0.756148649
India,IND,1997,70.2110078,0.006060606,0.988,0.981666667
India,IND,1998,83.6327256,0.006060606,1.079,1.292527778
India,IND,1999,82.2494534,0.006060606,1.446,1.686078829
India,IND,2000,76.9903674,0.007070707,1.582,1.686078829
India,IND,2001,72.0229618,0.011111111,2.085,2.069149925
India,IND,2002,68.544894,0.013131313,2.085,2.139900676
India,IND,2003,69.296192,0.016161616,2.60448,2.712539565
India,IND,2004,83.8404374,0.018181818,5.22543,3.314363138
India,IND,2005,97.42,0.018181818,5.991,4.035136411
India,IND,2006,112.6173323,0.0072,9.3373,5.587
India,IND,2007,122.6130975,0.059,11.6828,7.403
India,IND,2008,115.16902,0.063,14.3782,9.302
India,IND,2009,106.3380275,0.075,16.271,11.642
India,IND,2010,108.7440975,0.113,19.4564,14.295
India,IND,2011,131.7045975,0.827,23.9523,17.137
India,IND,2012,115.776375,2.099,27.4326,19.936
India,IND,2013,131.98302,3.433,30.0074,22.478
India,IND,2014,138.9962925,4.909,33.4549,24.676
India,IND,2015,133.2825367,6.56638,32.74138,25.818
India,IND,2016,128.3816139,11.55598,43.45283,24.81684573
India,IND,2017,135.6683222,21.52221,52.62495,21.61979
India,IND,2018,139.6678322,30.73240318,60.31116,30.45869682
Indonesia,IDN,1965,1.8252122,0,0,0
Indonesia,IDN,1966,2.3732178,0,0,0
Indonesia,IDN,1967,2.6648982,0,0,0
Indonesia,IDN,1968,3.292453,0,0,0
Indonesia,IDN,1969,3.4427126,0,0,0
Indonesia,IDN,1970,4.1851718,0,0,0
Indonesia,IDN,1971,1.3788528,0,0,0
Indonesia,IDN,1972,1.2330126,0,0,0
Indonesia,IDN,1973,1.5556288,0,0,0
Indonesia,IDN,1974,1.723566,0,0,0
Indonesia,IDN,1975,1.8075346,0,0,0
Indonesia,IDN,1976,1.060656,0,0,0
Indonesia,IDN,1977,1.7633406,0,0,0
Indonesia,IDN,1978,1.259529,0,0,0
Indonesia,IDN,1979,1.4009498,0,0,0
Indonesia,IDN,1980,1.2683678,0,0,0
Indonesia,IDN,1981,1.2639484,0,0,0
Indonesia,IDN,1982,1.3788528,0,0,0
Indonesia,IDN,1983,2.0726986,0,0,0
Indonesia,IDN,1984,2.2627328,0,0,0
Indonesia,IDN,1985,2.7665444,0,0,0
Indonesia,IDN,1986,4.4547552,0,0,0
Indonesia,IDN,1987,4.5829178,0,0,0
Indonesia,IDN,1988,5.0336966,0,0,0
Indonesia,IDN,1989,6.2799674,0,0,0
Indonesia,IDN,1990,6.49244,0,0,1.12942
Indonesia,IDN,1991,7.40917,0,0,1.05346
Indonesia,IDN,1992,9.64548,0,0,1.08774
Indonesia,IDN,1993,8.89108,0,0,1.09397
Indonesia,IDN,1994,7.98294,0,0,1.60606
Indonesia,IDN,1995,8.29314,0,0,2.21503
Indonesia,IDN,1996,8.82437,0,0,2.34537
Indonesia,IDN,1997,5.86562,0,0,2.73088
Indonesia,IDN,1998,10.3635,0,0,3.289
Indonesia,IDN,1999,10.37978,0,0,3.94323
Indonesia,IDN,2000,10.016,0,0,4.8754
Indonesia,IDN,2001,11.655,0,0,6.0386
Indonesia,IDN,2002,9.933,0,0,6.2488
Indonesia,IDN,2003,9.099,0,0,6.3094
Indonesia,IDN,2004,9.674,0,0,6.6756
Indonesia,IDN,2005,10.725,0,0,6.626
Indonesia,IDN,2006,9.623,0,0,6.69
Indonesia,IDN,2007,11.286,0,0.00002,7.057
Indonesia,IDN,2008,11.528,0.0001,0.0003,8.364
Indonesia,IDN,2009,11.384,0.0001,0.0037,9.358
Indonesia,IDN,2010,17.456,0.00052,0.00363,9.452
Indonesia,IDN,2011,12.419,0.00077,0.0047,9.57245
Indonesia,IDN,2012,12.799,0.00301,0.0046,9.67045
Indonesia,IDN,2013,16.923,0.0055,0.0001,9.5784
Indonesia,IDN,2014,15.162,0.00681,0,10.26075
Indonesia,IDN,2015,13.741,0.00528,0.0037,10.5187
Indonesia,IDN,2016,18.677,0.02109,0.0057,11.24295
Indonesia,IDN,2017,18.632,0.02905,0,13.3544
Indonesia,IDN,2018,16.4112,0.01836,0.198,14.5368
Iran,IRN,1965,1.7191466,0,0,0
Iran,IRN,1966,1.8473092,0,0,0
Iran,IRN,1967,1.98873,0,0,0
Iran,IRN,1968,2.1389896,0,0,0
Iran,IRN,1969,2.3025074,0,0,0
Iran,IRN,1970,2.4792834,0,0,0
Iran,IRN,1971,2.6648982,0,0,0
Iran,IRN,1972,3.5001648,0,0,0
Iran,IRN,1973,2.9654174,0,0,0
Iran,IRN,1974,3.2659366,0,0,0
Iran,IRN,1975,3.4294544,0,0,0
Iran,IRN,1976,3.8360392,0,0,0
Iran,IRN,1977,3.9642018,0,0,0
Iran,IRN,1978,6.209257,0,0,0
Iran,IRN,1979,5.3828292,0,0,0
Iran,IRN,1980,5.5817022,0,0,0
Iran,IRN,1981,6.0943526,0,0,0
Iran,IRN,1982,6.3948718,0,0,0
Iran,IRN,1983,6.2578704,0,0,0
Iran,IRN,1984,5.8512856,0,0,0
Iran,IRN,1985,5.899,0,0,0
Iran,IRN,1986,7.05,0,0,0
Iran,IRN,1987,7.816,0,0,0
Iran,IRN,1988,8.246,0,0,0
Iran,IRN,1989,6.732,0,0,0
Iran,IRN,1990,7.381,0,0,0
Iran,IRN,1991,5.607,0,0,0
Iran,IRN,1992,9.204,0,0,0
Iran,IRN,1993,10.533,0,0,0
Iran,IRN,1994,6.896,0,0,0
Iran,IRN,1995,8.323,0,0,0
Iran,IRN,1996,8.814,0,0,0
Iran,IRN,1997,5.941,0,0,0
Iran,IRN,1998,7.488,0,0,0
Iran,IRN,1999,5.143,0,0.035,0
Iran,IRN,2000,3.781,0,0.0365,0
Iran,IRN,2001,4.122,0,0.0337,0
Iran,IRN,2002,8.012,0,0.0303,0
Iran,IRN,2003,9.588,0,0.0276,0
Iran,IRN,2004,11.933,0,0.0463,0
Iran,IRN,2005,14.448,0,0.0709,0
Iran,IRN,2006,18.509,0.0001,0.1253,0
Iran,IRN,2007,17.959,0.0001,0.1409,0
Iran,IRN,2008,7.438,0.0002,0.1958,0
Iran,IRN,2009,6.723,0.0003,0.2262,0.0017
Iran,IRN,2010,10.252,0.0007,0.2089,0.0102
Iran,IRN,2011,10.684,0.0007,0.2135,0.022
Iran,IRN,2012,12.502,0.0007,0.2043,0.0226
Iran,IRN,2013,14.624,0.0007,0.2113,0.0193
Iran,IRN,2014,14.504,0.0007,0.1977,0.0466
Iran,IRN,2015,13.252,0.0015,0.2422,0.0163
Iran,IRN,2016,15.422,0.005,0.2643,0.0218
Iran,IRN,2017,17.232,0.014640887,0.292279216,0.021740437
Iran,IRN,2018,10.77,0.037698887,0.361973742,0.021740437
Iraq,IRQ,1965,0.0707104,0,0,0
Iraq,IRQ,1966,0.0928074,0,0,0
Iraq,IRQ,1967,0.1060656,0,0,0
Iraq,IRQ,1968,0.1281626,0,0,0
Iraq,IRQ,1969,0.1414208,0,0,0
Iraq,IRQ,1970,0.1723566,0,0,0
Iraq,IRQ,1971,0.198873,0,0,0
Iraq,IRQ,1972,0.198873,0,0,0
Iraq,IRQ,1973,0.2916804,0,0,0
Iraq,IRQ,1974,0.4065848,0,0,0
Iraq,IRQ,1975,0.464037,0,0,0
Iraq,IRQ,1976,0.464037,0,0,0
Iraq,IRQ,1977,0.5701026,0,0,0
Iraq,IRQ,1978,0.7203622,0,0,0
Iraq,IRQ,1979,1.0473978,0,0,0
Iraq,IRQ,1980,0.6982652,0,0,0
Iraq,IRQ,1981,0.5833608,0,0,0
Iraq,IRQ,1982,0.5833608,0,0,0
Iraq,IRQ,1983,0.5833608,0,0,0
Iraq,IRQ,1984,0.5833608,0,0,0
Iraq,IRQ,1985,0.61,0,0,0
Iraq,IRQ,1986,0.6,0,0,0
Iraq,IRQ,1987,2.6,0,0,0
Iraq,IRQ,1988,2.6,0,0,0
Iraq,IRQ,1989,2.6,0,0,0
Iraq,IRQ,1990,4.650264,0,0,0
Iraq,IRQ,1991,2.145184,0,0,0
Iraq,IRQ,1992,5.219066,0,0,0
Iraq,IRQ,1993,6.161732,0,0,0
Iraq,IRQ,1994,6.247761,0,0,0
Iraq,IRQ,1995,7.119707,0,0,0
Iraq,IRQ,1996,6.489375,0,0,0
Iraq,IRQ,1997,6.608055,0,0,0
Iraq,IRQ,1998,6.19756,0,0,0
Iraq,IRQ,1999,3.55905,0,0,0
Iraq,IRQ,2000,3.196577,0,0,0
Iraq,IRQ,2001,3.701006,0,0,0
Iraq,IRQ,2002,4.56004,0,0,0
Iraq,IRQ,2003,4.7559,0,0,0
Iraq,IRQ,2004,5.749923,0,0,0
Iraq,IRQ,2005,4.893819,0,0,0
Iraq,IRQ,2006,4.99076,0,0,0
Iraq,IRQ,2007,4.56631,0,0,0
Iraq,IRQ,2008,2.932036,0,0,0
Iraq,IRQ,2009,2.83021,0,0,0
Iraq,IRQ,2010,3.615072,0,0,0
Iraq,IRQ,2011,3.399509,0,0,0
Iraq,IRQ,2012,4.396909,0,0,0
Iraq,IRQ,2013,4.608721,0.0463,0,0
Iraq,IRQ,2014,2.835202,0.0573,0,0
Iraq,IRQ,2015,2.546137,0.0573,0,0
Iraq,IRQ,2016,3.371234,0.0573,0,0
Iraq,IRQ,2017,2.176,0.057143443,0,0
Iraq,IRQ,2018,3.1074588,0.057143443,0,0
Ireland,IRL,1965,0.94203,0,0,0
Ireland,IRL,1966,0.84899,0,0,0
Ireland,IRL,1967,0.80247,0,0,0
Ireland,IRL,1968,0.76758,0,0,0
Ireland,IRL,1969,0.5815,0,0,0
Ireland,IRL,1970,0.80247,0,0,0
Ireland,IRL,1971,0.4652,0,0,0
Ireland,IRL,1972,0.68617,0,0,0
Ireland,IRL,1973,0.63965,0,0,0
Ireland,IRL,1974,0.79084,0,0,0
Ireland,IRL,1975,0.52335,0,0,0
Ireland,IRL,1976,0.59313,0,0,0
Ireland,IRL,1977,0.74432,0,0,0
Ireland,IRL,1978,0.6978,0,0,0
Ireland,IRL,1979,0.82573,0,0,0
Ireland,IRL,1980,0.83736,0,0,0
Ireland,IRL,1981,0.86062,0,0,0
Ireland,IRL,1982,0.80247,0,0,0
Ireland,IRL,1983,0.77921,0,0,0
Ireland,IRL,1984,0.68617,0,0,0
Ireland,IRL,1985,0.83736,0,0,0
Ireland,IRL,1986,0.91877,0,0,0
Ireland,IRL,1987,0.68617,0,0,0
Ireland,IRL,1988,0.87225,0,0,0
Ireland,IRL,1989,0.6978,0,0,0
Ireland,IRL,1990,0.697,0,0,0
Ireland,IRL,1991,0.746,0,0,0
Ireland,IRL,1992,0.817,0,0.0050009,0
Ireland,IRL,1993,0.765,0,0.0150027,0
Ireland,IRL,1994,0.92,0,0.01900342,0
Ireland,IRL,1995,0.713,0,0.01600288,0
Ireland,IRL,1996,0.722,0,0.01400252,0.02700486
Ireland,IRL,1997,0.678,0,0.050009,0.08101458
Ireland,IRL,1998,0.916,0,0.16903042,0.0850153
Ireland,IRL,1999,0.846,0,0.18703366,0.09101638
Ireland,IRL,2000,0.846,0,0.24404392,0.0950171
Ireland,IRL,2001,0.596,0,0.33406012,0.09701746
Ireland,IRL,2002,0.912,0,0.38806984,0.08101458
Ireland,IRL,2003,0.598,0,0.45408172,0.08601548
Ireland,IRL,2004,0.63,0,0.6551179,0.10901962
Ireland,IRL,2005,0.63126,0,1.112110144,0.130285447
Ireland,IRL,2006,0.724273,0,1.622333167,0.128455818
Ireland,IRL,2007,0.666576,0,1.958723057,0.170037836
Ireland,IRL,2008,0.968323,0,2.410446818,0.208921506
Ireland,IRL,2009,0.901734,0.000424236,2.955749215,0.251354476
Ireland,IRL,2010,0.599231,0.000476107,2.815165684,0.315056213
Ireland,IRL,2011,0.706687,0.000542081,4.381103159,0.336096782
Ireland,IRL,2012,0.802349,0.000645929,4.011200122,0.439326552
Ireland,IRL,2013,0.599497,0.000699463,4.542331953,0.48095159
Ireland,IRL,2014,0.708654,0.000946215,5.140986328,0.536249307
Ireland,IRL,2015,0.80649,0.001616621,6.574180747,0.476241666
Ireland,IRL,2016,0.681025,0.005342642,6.149,0.681
Ireland,IRL,2017,0.691603,0.010801,7.444742,0.729833
Ireland,IRL,2018,0.694087982,0.022173967,8.390989769,1.242427268
Israel,ISR,1965,0,0,0,0
Israel,ISR,1966,0,0,0,0
Israel,ISR,1967,0,0,0,0
Israel,ISR,1968,0,0,0,0
Israel,ISR,1969,0,0,0,0
Israel,ISR,1970,0,0,0,0
Israel,ISR,1971,0,0,0,0
Israel,ISR,1972,0,0,0,0
Israel,ISR,1973,0,0,0,0
Israel,ISR,1974,0,0,0,0
Israel,ISR,1975,0,0,0,0
Israel,ISR,1976,0,0,0,0
Israel,ISR,1977,0,0,0,0
Israel,ISR,1978,0,0,0,0
Israel,ISR,1979,0,0,0,0
Israel,ISR,1980,0,0,0,0
Israel,ISR,1981,0.002,0,0,0
Israel,ISR,1982,0.002,0,0,0
Israel,ISR,1983,0.001,0,0,0
Israel,ISR,1984,0.002,0,0,0
Israel,ISR,1985,0.002,0,0,0
Israel,ISR,1986,0.006,0,0,0
Israel,ISR,1987,0.01,0,0,0
Israel,ISR,1988,0.01,0,0,0
Israel,ISR,1989,0.003,0,0,0
Israel,ISR,1990,0.003,0,0,0
Israel,ISR,1991,0.006,0,0,0
Israel,ISR,1992,0.029,0,0,0
Israel,ISR,1993,0.026,0,0,0
Israel,ISR,1994,0.023,0,0,0
Israel,ISR,1995,0.025,0,0,0
Israel,ISR,1996,0.024,0,0,0
Israel,ISR,1997,0.025,0,0,0
Israel,ISR,1998,0.025,0,0,0
Israel,ISR,1999,0.033,0,0,0
Israel,ISR,2000,0.031,0,0,0
Israel,ISR,2001,0.01,0,0.01,0
Israel,ISR,2002,0.021,0,0.011,0
Israel,ISR,2003,0.031,0,0.012,0
Israel,ISR,2004,0.028,0,0.011,0
Israel,ISR,2005,0.028,0,0.011,0
Israel,ISR,2006,0.015,0,0.01,0
Israel,ISR,2007,0.014,0,0.01,0
Israel,ISR,2008,0.016,0,0.009,0.007
Israel,ISR,2009,0.024,0.024,0.009,0.042
Israel,ISR,2010,0.031,0.07,0.008,0.061
Israel,ISR,2011,0.029,0.192,0.007,0.073
Israel,ISR,2012,0.033,0.369,0.006,0.076
Israel,ISR,2013,0.0277,0.549075149,0.006,0.043
Israel,ISR,2014,0.0127,0.942949653,0.0059,0.0621
Israel,ISR,2015,0.0245,1.24625956,0.0067,0.0681
Israel,ISR,2016,0.024567123,1.634778571,0.0644,0.114
Israel,ISR,2017,0.0245,1.59509487,0.105269485,0.115
Israel,ISR,2018,0.0245,1.793230515,0.105269485,0.115
Italy,ITA,1965,42.634,0,0,2.676
Italy,ITA,1966,43.72,0,0,3.351
Italy,ITA,1967,42.34,0,0,3.475
Italy,ITA,1968,42.677,0,0,3.617
Italy,ITA,1969,41.166,0,0,3.812
Italy,ITA,1970,40.373,0,0,4.228
Italy,ITA,1971,39.079,0,0,4.209
Italy,ITA,1972,41.348,0,0,3.807
Italy,ITA,1973,37.523,0,0,3.845
Italy,ITA,1974,37.795,0,0,4.245
Italy,ITA,1975,41.021,0,0,3.986
Italy,ITA,1976,39.176,0,0,3.812
Italy,ITA,1977,51.139,0,0,3.73
Italy,ITA,1978,45.491,0,0,3.811
Italy,ITA,1979,45.947,0,0,3.825
Italy,ITA,1980,45.244,0,0,3.96
Italy,ITA,1981,43.034,0,0,3.469
Italy,ITA,1982,41.461,0,0,3.521
Italy,ITA,1983,41.445,0,0,3.393
Italy,ITA,1984,42.401,0,0,3.472
Italy,ITA,1985,41.092,0,0,3.212
Italy,ITA,1986,41.096,0,0,3.501
Italy,ITA,1987,39.505,0,0,3.693
Italy,ITA,1988,40.676,0,0,3.787
Italy,ITA,1989,34.057,0.002020202,0.002,3.197
Italy,ITA,1990,31.626,0.004,0.001919192,3.271
Italy,ITA,1991,42.239,0.005,0.002878788,3.292
Italy,ITA,1992,42.2,0.009,0.001919192,3.556
Italy,ITA,1993,41.425,0.011,0.003838384,3.783
Italy,ITA,1994,44.658,0.011,0.006717172,3.564
Italy,ITA,1995,37.782,0.013,0.008636364,3.654
Italy,ITA,1996,42.037,0.014,0.031666667,4.139
Italy,ITA,1997,41.603,0.015,0.118,4.47
Italy,ITA,1998,41.22,0.016,0.232,5.009
Italy,ITA,1999,45.365,0.017,0.403,5.53
Italy,ITA,2000,44.2,0.018,0.563,6.099
Italy,ITA,2001,46.811,0.019,1.179,6.338
Italy,ITA,2002,39.519,0.021,1.404,7.372
Italy,ITA,2003,36.67,0.024,1.458,8.714
Italy,ITA,2004,42.338,0.029,1.847,9.657
Italy,ITA,2005,36.067,0.031,2.343,9.998
Italy,ITA,2006,36.994,0.035,2.971,10.635
Italy,ITA,2007,32.815,0.039,4.034,10.827
Italy,ITA,2008,41.623,0.193,4.861,11.486
Italy,ITA,2009,49.138,0.677,6.543,12.8987
Italy,ITA,2010,51.117,1.9057,9.1259,14.816
Italy,ITA,2011,45.823,10.7957,9.8564,16.4867
Italy,ITA,2012,41.875,18.8617,13.4071,18.0786
Italy,ITA,2013,52.774,21.5886,14.897,22.7493
Italy,ITA,2014,58.545,22.3064,15.1783,24.6487
Italy,ITA,2015,44.1053,22.9422,14.8439,25.5807
Italy,ITA,2016,40.6068,22.1043,17.6887,25.7972
Italy,ITA,2017,34.37274,24.3777,17.7419,25.5794
Italy,ITA,2018,45.85205715,23.23072906,17.47251773,25.31219835
Japan,JPN,1965,70.0445256,0,0,0
Japan,JPN,1966,79.8107234,0,0,0
Japan,JPN,1967,69.0035556,0,0,0
Japan,JPN,1968,69.2040748,0,0,0
Japan,JPN,1969,76.5805726,0,0,0
Japan,JPN,1970,73.4084756,0,0,0.242704
Japan,JPN,1971,79.4080326,0,0,0.235611
Japan,JPN,1972,83.9484026,0,0,0.248591
Japan,JPN,1973,69.9734748,0,0,0.253998
Japan,JPN,1974,79.0092482,0,0,0.307547
Japan,JPN,1975,80.6775274,0,0,0.378507
Japan,JPN,1976,83.5172896,0,0,0.367553
Japan,JPN,1977,72.2231266,0,0,0.533774
Japan,JPN,1978,68.2714866,0,0,0.827644
Japan,JPN,1979,79.1117556,0,0,1.099732
Japan,JPN,1980,86.35576,0,0,1.09144
Japan,JPN,1981,86.8508856,0,0,1.136527
Japan,JPN,1982,78.7116034,0,0,9.870767
Japan,JPN,1983,86.8624418,0,0,11.030233
Japan,JPN,1984,68.923093,0,0,12.119023
Japan,JPN,1985,82.874,0,0,12.699479
Japan,JPN,1986,80.816,0,0,13.803359
Japan,JPN,1987,74.787,0,0,14.792468
Japan,JPN,1988,90.291,0,0,15.986553
Japan,JPN,1989,91.741,0,0,17.046979
Japan,JPN,1990,89.305,0.001,0,11.340126
Japan,JPN,1991,97.493,0.001,0,11.650857
Japan,JPN,1992,82.545,0.0105,0,11.850117
